Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-24 14:00:00,Portugal,Portugal,PT,219.99,307.1,43.87,37.22,entsoe.eu,false,
2022-01-24 15:00:00,Portugal,Portugal,PT,217.11,299.87,46.59,41.48,entsoe.eu,false,
2022-01-24 16:00:00,Portugal,Portugal,PT,224.18,308.89,43.95,39.35,entsoe.eu,false,
2022-01-24 17:00:00,Portugal,Portugal,PT,196.76,265.41,55.86,54.72,entsoe.eu,false,
2022-01-24 18:00:00,Portugal,Portugal,PT,180.12,241.59,61.1,61.08,entsoe.eu,false,
2022-01-24 19:00:00,Portugal,Portugal,PT,177.12,239.18,60.7,59.79,entsoe.eu,false,
2022-01-24 20:00:00,Portugal,Portugal,PT,187.24,254.94,56.4,53.95,entsoe.eu,false,
2022-01-24 21:00:00,Portugal,Portugal,PT,191.04,262.73,53.97,50.1,entsoe.eu,false,
2022-01-24 22:00:00,Portugal,Portugal,PT,198.25,275.16,51.04,44.53,entsoe.eu,false,
2022-01-24 23:00:00,Portugal,Portugal,PT,197.09,277.07,49.72,43.29,entsoe.eu,false,
2022-01-25 00:00:00,Portugal,Portugal,PT,199.13,281.23,49.05,43.59,entsoe.eu,false,
2022-01-25 01:00:00,Portugal,Portugal,PT,204.17,289.05,47.43,42.48,entsoe.eu,false,
2022-01-25 02:00:00,Portugal,Portugal,PT,209.24,296.27,46.16,40.92,entsoe.eu,false,
2022-01-25 03:00:00,Portugal,Portugal,PT,213.04,301.65,45.11,40.25,entsoe.eu,false,
2022-01-25 04:00:00,Portugal,Portugal,PT,205.32,290.3,47.62,45.92,entsoe.eu,false,
2022-01-25 05:00:00,Portugal,Portugal,PT,134.69,195.02,65.11,65.11,entsoe.eu,false,
2022-01-25 06:00:00,Portugal,Portugal,PT,177.82,248.8,56.45,56.45,entsoe.eu,false,
2022-01-25 07:00:00,Portugal,Portugal,PT,175.73,244.12,57.56,57.56,entsoe.eu,false,
2022-01-25 08:00:00,Portugal,Portugal,PT,167.46,234.73,58.94,58.94,entsoe.eu,false,
2022-01-25 09:00:00,Portugal,Portugal,PT,166.24,233.35,59.27,58.67,entsoe.eu,false,
2022-01-25 10:00:00,Portugal,Portugal,PT,173.17,244.66,56.11,54.11,entsoe.eu,false,
2022-01-25 11:00:00,Portugal,Portugal,PT,189.35,265.62,52.38,48.73,entsoe.eu,false,
2022-01-25 12:00:00,Portugal,Portugal,PT,197.69,276.67,50.29,46.16,entsoe.eu,false,
2022-01-25 13:00:00,Portugal,Portugal,PT,204.95,286.71,48.21,43.51,entsoe.eu,false,
2022-01-25 14:00:00,Portugal,Portugal,PT,215.34,299.6,45.74,40.53,entsoe.eu,false,
2022-01-25 15:00:00,Portugal,Portugal,PT,205.17,287.24,47.29,42.91,entsoe.eu,false,
2022-01-25 16:00:00,Portugal,Portugal,PT,210.65,294.87,45.75,42.06,entsoe.eu,false,
2022-01-25 17:00:00,Portugal,Portugal,PT,186.75,255.33,56.48,55.62,entsoe.eu,false,
2022-01-25 18:00:00,Portugal,Portugal,PT,169.49,230.69,61.74,61.74,entsoe.eu,false,
2022-01-25 19:00:00,Portugal,Portugal,PT,159.67,216.9,64.69,64.69,entsoe.eu,false,
2022-01-25 20:00:00,Portugal,Portugal,PT,158.41,220.66,61.8,61.08,entsoe.eu,false,
2022-01-25 21:00:00,Portugal,Portugal,PT,167.77,236.28,57.55,55.09,entsoe.eu,false,
2022-01-25 22:00:00,Portugal,Portugal,PT,188.38,265.49,51.53,46.68,entsoe.eu,false,
2022-01-25 23:00:00,Portugal,Portugal,PT,186.87,265.01,51.86,46.96,entsoe.eu,false,
2022-01-26 00:00:00,Portugal,Portugal,PT,186.71,264.05,53.14,48.72,entsoe.eu,false,
2022-01-26 01:00:00,Portugal,Portugal,PT,190.33,270.01,51.92,48.36,entsoe.eu,false,
2022-01-26 02:00:00,Portugal,Portugal,PT,186.55,266.8,52.36,49.78,entsoe.eu,false,
2022-01-26 03:00:00,Portugal,Portugal,PT,188.31,270.35,51.67,48.17,entsoe.eu,false,
2022-01-26 04:00:00,Portugal,Portugal,PT,202.45,289.89,46.76,44.44,entsoe.eu,false,
2022-01-26 05:00:00,Portugal,Portugal,PT,154.48,224.15,59.35,58.19,entsoe.eu,false,
2022-01-26 06:00:00,Portugal,Portugal,PT,177.41,254.85,52.85,52.85,entsoe.eu,false,
2022-01-26 07:00:00,Portugal,Portugal,PT,167.14,236.22,57.48,57.48,entsoe.eu,false,
2022-01-26 08:00:00,Portugal,Portugal,PT,161.36,227.68,59.65,59.65,entsoe.eu,false,
2022-01-26 09:00:00,Portugal,Portugal,PT,167.82,237.37,57.27,55.74,entsoe.eu,false,
2022-01-26 10:00:00,Portugal,Portugal,PT,175.63,249.71,54.37,51.34,entsoe.eu,false,
2022-01-26 11:00:00,Portugal,Portugal,PT,183.26,259.73,52.63,48.81,entsoe.eu,false,
2022-01-26 12:00:00,Portugal,Portugal,PT,184.01,260.46,52.97,49.21,entsoe.eu,false,
2022-01-26 13:00:00,Portugal,Portugal,PT,196.49,277.82,49.26,44.62,entsoe.eu,false,
2022-01-26 14:00:00,Portugal,Portugal,PT,205.53,288.35,47.29,42.39,entsoe.eu,false,
2022-01-26 15:00:00,Portugal,Portugal,PT,208.85,291.66,46.75,42.02,entsoe.eu,false,
2022-01-26 16:00:00,Portugal,Portugal,PT,198.48,276.08,50.22,46.96,entsoe.eu,false,
2022-01-26 17:00:00,Portugal,Portugal,PT,182.54,254.59,54.41,52.36,entsoe.eu,false,
2022-01-26 18:00:00,Portugal,Portugal,PT,163.03,227.13,60.41,59.14,entsoe.eu,false,
2022-01-26 19:00:00,Portugal,Portugal,PT,149.13,208.57,64.2,63.54,entsoe.eu,false,
2022-01-26 20:00:00,Portugal,Portugal,PT,158.08,223.0,60.23,58.32,entsoe.eu,false,
2022-01-26 21:00:00,Portugal,Portugal,PT,167.56,237.74,56.59,53.46,entsoe.eu,false,
2022-01-26 22:00:00,Portugal,Portugal,PT,168.08,239.6,56.7,52.58,entsoe.eu,false,
2022-01-26 23:00:00,Portugal,Portugal,PT,161.1,232.49,58.0,55.26,entsoe.eu,false,
2022-01-27 00:00:00,Portugal,Portugal,PT,160.84,233.71,57.53,56.2,entsoe.eu,false,
2022-01-27 01:00:00,Portugal,Portugal,PT,163.23,238.32,56.5,56.29,entsoe.eu,false,
2022-01-27 02:00:00,Portugal,Portugal,PT,166.25,242.39,55.72,55.43,entsoe.eu,false,
2022-01-27 03:00:00,Portugal,Portugal,PT,153.45,226.34,59.11,58.96,entsoe.eu,false,
2022-01-27 04:00:00,Portugal,Portugal,PT,156.89,230.75,58.25,57.99,entsoe.eu,false,
2022-01-27 05:00:00,Portugal,Portugal,PT,156.98,230.71,58.24,57.91,entsoe.eu,false,
2022-01-27 06:00:00,Portugal,Portugal,PT,163.12,236.12,56.5,56.5,entsoe.eu,false,
2022-01-27 07:00:00,Portugal,Portugal,PT,145.77,210.74,62.01,62.01,entsoe.eu,false,
2022-01-27 08:00:00,Portugal,Portugal,PT,140.87,204.15,63.36,63.36,entsoe.eu,false,
2022-01-27 09:00:00,Portugal,Portugal,PT,146.8,213.18,61.34,60.04,entsoe.eu,false,
2022-01-27 10:00:00,Portugal,Portugal,PT,150.57,217.96,60.83,58.28,entsoe.eu,false,
2022-01-27 11:00:00,Portugal,Portugal,PT,157.28,227.05,59.05,56.45,entsoe.eu,false,
2022-01-27 12:00:00,Portugal,Portugal,PT,161.94,233.75,57.89,55.09,entsoe.eu,false,
2022-01-27 13:00:00,Portugal,Portugal,PT,172.61,247.7,55.39,51.69,entsoe.eu,false,
2022-01-27 14:00:00,Portugal,Portugal,PT,188.64,267.96,51.27,47.14,entsoe.eu,false,
2022-01-27 15:00:00,Portugal,Portugal,PT,201.04,282.73,48.29,44.33,entsoe.eu,false,
2022-01-27 16:00:00,Portugal,Portugal,PT,194.84,273.69,49.88,46.88,entsoe.eu,false,
2022-01-27 17:00:00,Portugal,Portugal,PT,181.8,254.59,54.09,52.4,entsoe.eu,false,
2022-01-27 18:00:00,Portugal,Portugal,PT,164.39,231.45,58.52,56.75,entsoe.eu,false,
2022-01-27 19:00:00,Portugal,Portugal,PT,148.74,211.71,61.95,61.08,entsoe.eu,false,
2022-01-27 20:00:00,Portugal,Portugal,PT,145.44,209.18,61.76,60.83,entsoe.eu,false,
2022-01-27 21:00:00,Portugal,Portugal,PT,164.8,234.47,57.37,53.94,entsoe.eu,false,
2022-01-27 22:00:00,Portugal,Portugal,PT,165.83,236.79,57.37,52.88,entsoe.eu,false,
2022-01-27 23:00:00,Portugal,Portugal,PT,158.1,228.48,58.47,57.49,entsoe.eu,false,
2022-01-28 00:00:00,Portugal,Portugal,PT,154.1,225.53,59.09,58.54,entsoe.eu,false,
2022-01-28 01:00:00,Portugal,Portugal,PT,155.59,227.06,58.98,57.25,entsoe.eu,false,
2022-01-28 02:00:00,Portugal,Portugal,PT,134.37,200.63,64.74,63.02,entsoe.eu,false,
2022-01-28 03:00:00,Portugal,Portugal,PT,136.14,203.96,63.94,63.15,entsoe.eu,false,
2022-01-28 04:00:00,Portugal,Portugal,PT,143.61,213.08,62.1,61.0,entsoe.eu,false,
2022-01-28 05:00:00,Portugal,Portugal,PT,143.73,214.54,61.69,61.69,entsoe.eu,false,
2022-01-28 06:00:00,Portugal,Portugal,PT,135.6,203.21,63.91,63.91,entsoe.eu,false,
2022-01-28 07:00:00,Portugal,Portugal,PT,137.53,206.07,63.34,63.34,entsoe.eu,false,
2022-01-28 08:00:00,Portugal,Portugal,PT,127.69,192.71,66.04,66.04,entsoe.eu,false,
2022-01-28 09:00:00,Portugal,Portugal,PT,129.83,195.73,65.43,65.33,entsoe.eu,false,
2022-01-28 10:00:00,Portugal,Portugal,PT,130.11,193.25,65.88,63.76,entsoe.eu,false,
2022-01-28 11:00:00,Portugal,Portugal,PT,133.46,197.07,64.93,62.82,entsoe.eu,false,
2022-01-28 12:00:00,Portugal,Portugal,PT,133.93,198.02,64.76,62.83,entsoe.eu,false,
2022-01-28 13:00:00,Portugal,Portugal,PT,130.91,193.95,65.93,62.59,entsoe.eu,false,
2022-01-28 14:00:00,Portugal,Portugal,PT,137.88,203.35,64.14,60.69,entsoe.eu,false,
2022-01-28 15:00:00,Portugal,Portugal,PT,154.14,224.37,59.98,56.89,entsoe.eu,false,
2022-01-28 16:00:00,Portugal,Portugal,PT,158.08,227.93,58.82,55.53,entsoe.eu,false,
2022-01-28 17:00:00,Portugal,Portugal,PT,144.61,210.39,61.46,61.33,entsoe.eu,false,
2022-01-28 18:00:00,Portugal,Portugal,PT,125.4,177.93,70.32,70.32,entsoe.eu,false,
2022-01-28 19:00:00,Portugal,Portugal,PT,117.05,171.38,69.93,69.93,entsoe.eu,false,
2022-01-28 20:00:00,Portugal,Portugal,PT,120.64,177.94,67.96,67.96,entsoe.eu,false,
2022-01-28 21:00:00,Portugal,Portugal,PT,115.87,172.31,69.57,69.04,entsoe.eu,false,
2022-01-28 22:00:00,Portugal,Portugal,PT,117.32,175.26,69.33,67.45,entsoe.eu,false,
2022-01-28 23:00:00,Portugal,Portugal,PT,118.65,178.18,68.46,68.25,entsoe.eu,false,
2022-01-29 00:00:00,Portugal,Portugal,PT,103.03,159.54,73.15,71.34,entsoe.eu,false,
2022-01-29 01:00:00,Portugal,Portugal,PT,104.5,163.22,72.26,72.26,entsoe.eu,false,
2022-01-29 02:00:00,Portugal,Portugal,PT,97.84,154.56,74.06,74.06,entsoe.eu,false,
2022-01-29 03:00:00,Portugal,Portugal,PT,105.32,164.54,72.04,72.04,entsoe.eu,false,
2022-01-29 04:00:00,Portugal,Portugal,PT,111.57,173.07,70.38,70.38,entsoe.eu,false,
2022-01-29 05:00:00,Portugal,Portugal,PT,111.48,172.57,70.58,69.95,entsoe.eu,false,
2022-01-29 06:00:00,Portugal,Portugal,PT,121.86,185.57,67.61,67.61,entsoe.eu,false,
2022-01-29 07:00:00,Portugal,Portugal,PT,109.55,167.6,70.96,70.96,entsoe.eu,false,
2022-01-29 08:00:00,Portugal,Portugal,PT,114.73,174.25,69.5,69.5,entsoe.eu,false,
2022-01-29 09:00:00,Portugal,Portugal,PT,116.45,176.99,69.01,69.01,entsoe.eu,false,
2022-01-29 10:00:00,Portugal,Portugal,PT,122.59,184.83,68.29,64.62,entsoe.eu,false,
2022-01-29 11:00:00,Portugal,Portugal,PT,124.96,188.04,68.12,62.58,entsoe.eu,false,
2022-01-29 12:00:00,Portugal,Portugal,PT,130.1,194.61,67.07,59.9,entsoe.eu,false,
2022-01-29 13:00:00,Portugal,Portugal,PT,136.11,203.81,65.36,58.89,entsoe.eu,false,
2022-01-29 14:00:00,Portugal,Portugal,PT,138.32,203.45,65.71,54.74,entsoe.eu,false,
2022-01-29 15:00:00,Portugal,Portugal,PT,145.49,212.09,63.98,52.17,entsoe.eu,false,
2022-01-29 16:00:00,Portugal,Portugal,PT,160.27,233.41,59.12,51.68,entsoe.eu,false,
2022-01-29 17:00:00,Portugal,Portugal,PT,145.78,208.6,65.53,63.8,entsoe.eu,false,
2022-01-29 18:00:00,Portugal,Portugal,PT,119.6,171.84,72.71,72.71,entsoe.eu,false,
2022-01-29 19:00:00,Portugal,Portugal,PT,117.51,171.17,71.78,71.61,entsoe.eu,false,
2022-01-29 20:00:00,Portugal,Portugal,PT,117.97,174.45,70.06,69.27,entsoe.eu,false,
2022-01-29 21:00:00,Portugal,Portugal,PT,129.24,191.31,66.19,63.69,entsoe.eu,false,
2022-01-29 22:00:00,Portugal,Portugal,PT,128.87,191.03,66.77,62.4,entsoe.eu,false,
2022-01-29 23:00:00,Portugal,Portugal,PT,123.89,186.08,67.71,64.99,entsoe.eu,false,
2022-01-30 00:00:00,Portugal,Portugal,PT,126.48,190.78,67.52,63.1,entsoe.eu,false,
2022-01-30 01:00:00,Portugal,Portugal,PT,132.99,199.81,66.02,61.18,entsoe.eu,false,
2022-01-30 02:00:00,Portugal,Portugal,PT,145.99,218.4,62.12,58.92,entsoe.eu,false,
2022-01-30 03:00:00,Portugal,Portugal,PT,154.53,230.12,60.13,55.87,entsoe.eu,false,
2022-01-30 04:00:00,Portugal,Portugal,PT,160.02,237.34,58.78,54.06,entsoe.eu,false,
2022-01-30 05:00:00,Portugal,Portugal,PT,97.37,149.05,75.13,71.55,entsoe.eu,false,
2022-01-30 06:00:00,Portugal,Portugal,PT,150.15,222.25,61.47,56.45,entsoe.eu,false,
2022-01-30 07:00:00,Portugal,Portugal,PT,151.74,223.96,60.83,56.72,entsoe.eu,false,
2022-01-30 08:00:00,Portugal,Portugal,PT,145.94,214.94,62.51,59.59,entsoe.eu,false,
2022-01-30 09:00:00,Portugal,Portugal,PT,147.79,217.44,62.52,57.02,entsoe.eu,false,
2022-01-30 10:00:00,Portugal,Portugal,PT,148.25,218.21,63.14,56.35,entsoe.eu,false,
2022-01-30 11:00:00,Portugal,Portugal,PT,154.24,226.57,61.59,51.97,entsoe.eu,false,
2022-01-30 12:00:00,Portugal,Portugal,PT,154.79,225.58,62.26,48.47,entsoe.eu,false,
2022-01-30 13:00:00,Portugal,Portugal,PT,156.98,229.04,61.85,46.63,entsoe.eu,false,
2022-01-30 14:00:00,Portugal,Portugal,PT,166.26,242.17,59.44,44.33,entsoe.eu,false,
2022-01-30 15:00:00,Portugal,Portugal,PT,176.41,253.99,57.12,40.72,entsoe.eu,false,
2022-01-30 16:00:00,Portugal,Portugal,PT,203.58,286.68,50.99,36.52,entsoe.eu,false,
2022-01-30 17:00:00,Portugal,Portugal,PT,175.47,240.88,62.44,56.85,entsoe.eu,false,
2022-01-30 18:00:00,Portugal,Portugal,PT,163.7,225.85,64.32,56.65,entsoe.eu,false,
2022-01-30 19:00:00,Portugal,Portugal,PT,163.8,225.8,63.97,55.78,entsoe.eu,false,
2022-01-30 20:00:00,Portugal,Portugal,PT,167.75,230.22,63.63,54.84,entsoe.eu,false,
2022-01-30 21:00:00,Portugal,Portugal,PT,180.42,249.28,59.11,48.06,entsoe.eu,false,
2022-01-30 22:00:00,Portugal,Portugal,PT,193.58,270.07,54.08,39.75,entsoe.eu,false,
2022-01-30 23:00:00,Portugal,Portugal,PT,192.73,272.49,52.82,35.97,entsoe.eu,false,
2022-01-31 00:00:00,Portugal,Portugal,PT,191.04,272.36,53.12,35.54,entsoe.eu,false,
2022-01-31 01:00:00,Portugal,Portugal,PT,174.57,250.68,58.09,38.16,entsoe.eu,false,
2022-01-31 02:00:00,Portugal,Portugal,PT,170.14,243.62,59.3,39.7,entsoe.eu,false,
2022-01-31 03:00:00,Portugal,Portugal,PT,158.52,229.01,61.95,44.86,entsoe.eu,false,
2022-01-31 04:00:00,Portugal,Portugal,PT,144.06,208.8,65.62,49.74,entsoe.eu,false,
2022-01-31 05:00:00,Portugal,Portugal,PT,152.87,224.29,61.83,52.82,entsoe.eu,false,
2022-01-31 06:00:00,Portugal,Portugal,PT,176.27,251.14,56.57,52.93,entsoe.eu,false,
2022-01-31 07:00:00,Portugal,Portugal,PT,172.71,240.53,60.01,58.14,entsoe.eu,false,
2022-01-31 08:00:00,Portugal,Portugal,PT,176.96,242.16,60.46,58.79,entsoe.eu,false,
2022-01-31 09:00:00,Portugal,Portugal,PT,171.56,240.16,59.06,54.96,entsoe.eu,false,
2022-01-31 10:00:00,Portugal,Portugal,PT,167.09,236.13,59.81,54.95,entsoe.eu,false,
2022-01-31 11:00:00,Portugal,Portugal,PT,163.53,235.47,58.65,51.87,entsoe.eu,false,
2022-01-31 12:00:00,Portugal,Portugal,PT,165.37,238.5,58.15,51.13,entsoe.eu,false,
2022-01-31 13:00:00,Portugal,Portugal,PT,163.03,235.88,58.78,51.13,entsoe.eu,false,
2022-01-31 14:00:00,Portugal,Portugal,PT,152.49,220.43,62.09,52.88,entsoe.eu,false,
2022-01-31 15:00:00,Portugal,Portugal,PT,157.85,227.82,60.66,51.52,entsoe.eu,false,
2022-01-31 16:00:00,Portugal,Portugal,PT,181.05,256.04,55.12,48.62,entsoe.eu,false,
2022-01-31 17:00:00,Portugal,Portugal,PT,181.27,251.46,57.27,53.15,entsoe.eu,false,
2022-01-31 18:00:00,Portugal,Portugal,PT,169.15,230.15,63.21,61.68,entsoe.eu,false,
2022-01-31 19:00:00,Portugal,Portugal,PT,157.15,218.06,63.84,60.69,entsoe.eu,false,
2022-01-31 20:00:00,Portugal,Portugal,PT,160.82,225.58,61.46,55.69,entsoe.eu,false,
2022-01-31 21:00:00,Portugal,Portugal,PT,149.4,214.44,62.7,55.6,entsoe.eu,false,
2022-01-31 22:00:00,Portugal,Portugal,PT,131.19,192.17,67.3,61.88,entsoe.eu,false,
2022-01-31 23:00:00,Portugal,Portugal,PT,130.4,193.14,66.3,62.7,entsoe.eu,false,
2022-02-01 00:00:00,Portugal,Portugal,PT,122.73,183.52,68.81,63.82,entsoe.eu,false,
2022-02-01 01:00:00,Portugal,Portugal,PT,123.97,184.66,68.67,63.01,entsoe.eu,false,
2022-02-01 02:00:00,Portugal,Portugal,PT,121.3,180.6,69.39,63.83,entsoe.eu,false,
2022-02-01 03:00:00,Portugal,Portugal,PT,114.09,171.42,71.13,66.25,entsoe.eu,false,
2022-02-01 04:00:00,Portugal,Portugal,PT,115.94,173.88,70.49,66.13,entsoe.eu,false,
2022-02-01 05:00:00,Portugal,Portugal,PT,102.98,156.83,73.24,71.11,entsoe.eu,false,
2022-02-01 06:00:00,Portugal,Portugal,PT,136.29,198.01,66.93,66.93,entsoe.eu,false,
2022-02-01 07:00:00,Portugal,Portugal,PT,139.67,199.53,66.68,66.68,entsoe.eu,false,
2022-02-01 08:00:00,Portugal,Portugal,PT,127.99,189.37,66.35,65.59,entsoe.eu,false,
2022-02-01 09:00:00,Portugal,Portugal,PT,118.27,177.28,68.98,67.18,entsoe.eu,false,
2022-02-01 10:00:00,Portugal,Portugal,PT,115.79,173.4,70.34,66.28,entsoe.eu,false,
2022-02-01 11:00:00,Portugal,Portugal,PT,114.56,171.52,70.86,66.16,entsoe.eu,false,
2022-02-01 12:00:00,Portugal,Portugal,PT,116.84,174.29,70.36,65.21,entsoe.eu,false,
2022-02-01 13:00:00,Portugal,Portugal,PT,116.14,172.92,70.81,64.86,entsoe.eu,false,
2022-02-01 14:00:00,Portugal,Portugal,PT,116.19,173.18,70.91,64.51,entsoe.eu,false,
2022-02-01 15:00:00,Portugal,Portugal,PT,122.76,181.33,69.3,62.33,entsoe.eu,false,
2022-02-01 16:00:00,Portugal,Portugal,PT,133.82,195.56,66.25,60.0,entsoe.eu,false,
2022-02-01 17:00:00,Portugal,Portugal,PT,143.0,203.67,65.73,64.28,entsoe.eu,false,
2022-02-01 18:00:00,Portugal,Portugal,PT,133.29,183.51,72.08,72.08,entsoe.eu,false,
2022-02-01 19:00:00,Portugal,Portugal,PT,129.87,181.86,71.22,70.95,entsoe.eu,false,
2022-02-01 20:00:00,Portugal,Portugal,PT,127.92,185.99,67.53,64.44,entsoe.eu,false,
2022-02-01 21:00:00,Portugal,Portugal,PT,123.7,182.31,67.88,64.82,entsoe.eu,false,
2022-02-01 22:00:00,Portugal,Portugal,PT,117.78,173.93,70.14,65.15,entsoe.eu,false,
2022-02-01 23:00:00,Portugal,Portugal,PT,122.38,179.49,69.27,63.05,entsoe.eu,false,
2022-02-02 00:00:00,Portugal,Portugal,PT,119.29,176.25,70.14,64.18,entsoe.eu,false,
2022-02-02 01:00:00,Portugal,Portugal,PT,122.05,180.23,69.37,63.49,entsoe.eu,false,
2022-02-02 02:00:00,Portugal,Portugal,PT,120.08,177.61,70.15,62.83,entsoe.eu,false,
2022-02-02 03:00:00,Portugal,Portugal,PT,118.37,175.57,70.77,63.06,entsoe.eu,false,
2022-02-02 04:00:00,Portugal,Portugal,PT,130.7,191.76,67.35,60.33,entsoe.eu,false,
2022-02-02 05:00:00,Portugal,Portugal,PT,174.1,251.12,55.53,50.0,entsoe.eu,false,
2022-02-02 06:00:00,Portugal,Portugal,PT,153.93,224.51,58.9,58.9,entsoe.eu,false,
2022-02-02 07:00:00,Portugal,Portugal,PT,163.66,235.54,56.73,56.73,entsoe.eu,false,
2022-02-02 08:00:00,Portugal,Portugal,PT,169.61,242.37,55.68,53.54,entsoe.eu,false,
2022-02-02 09:00:00,Portugal,Portugal,PT,163.04,232.95,58.21,53.96,entsoe.eu,false,
2022-02-02 10:00:00,Portugal,Portugal,PT,168.72,239.62,57.67,50.93,entsoe.eu,false,
2022-02-02 11:00:00,Portugal,Portugal,PT,181.25,255.88,54.13,47.44,entsoe.eu,false,
2022-02-02 12:00:00,Portugal,Portugal,PT,181.78,256.66,54.23,46.77,entsoe.eu,false,
2022-02-02 13:00:00,Portugal,Portugal,PT,187.19,263.73,53.0,44.96,entsoe.eu,false,
2022-02-02 14:00:00,Portugal,Portugal,PT,197.44,276.57,50.46,41.86,entsoe.eu,false,
2022-02-02 15:00:00,Portugal,Portugal,PT,213.7,298.9,45.81,37.98,entsoe.eu,false,
2022-02-02 16:00:00,Portugal,Portugal,PT,230.96,320.04,41.82,33.98,entsoe.eu,false,
2022-02-02 17:00:00,Portugal,Portugal,PT,232.08,314.78,44.64,40.29,entsoe.eu,false,
2022-02-02 18:00:00,Portugal,Portugal,PT,214.85,287.94,51.51,47.7,entsoe.eu,false,
2022-02-02 19:00:00,Portugal,Portugal,PT,200.38,266.68,56.81,54.08,entsoe.eu,false,
2022-02-02 20:00:00,Portugal,Portugal,PT,213.35,282.82,54.32,50.5,entsoe.eu,false,
2022-02-02 21:00:00,Portugal,Portugal,PT,245.66,334.15,40.21,30.88,entsoe.eu,false,
2022-02-02 22:00:00,Portugal,Portugal,PT,260.26,355.59,35.42,23.7,entsoe.eu,false,
2022-02-02 23:00:00,Portugal,Portugal,PT,256.5,353.92,35.29,22.49,entsoe.eu,false,
2022-02-03 00:00:00,Portugal,Portugal,PT,243.24,336.32,39.62,23.95,entsoe.eu,false,
2022-02-03 01:00:00,Portugal,Portugal,PT,234.45,324.52,42.26,24.86,entsoe.eu,false,
2022-02-03 02:00:00,Portugal,Portugal,PT,227.83,315.6,44.27,26.45,entsoe.eu,false,
2022-02-03 03:00:00,Portugal,Portugal,PT,228.5,316.26,44.01,26.71,entsoe.eu,false,
2022-02-03 04:00:00,Portugal,Portugal,PT,228.2,316.14,43.97,27.43,entsoe.eu,false,
2022-02-03 05:00:00,Portugal,Portugal,PT,272.29,379.47,31.26,18.44,entsoe.eu,false,
2022-02-03 06:00:00,Portugal,Portugal,PT,254.38,352.05,35.92,29.38,entsoe.eu,false,
2022-02-03 07:00:00,Portugal,Portugal,PT,236.54,319.04,46.13,42.77,entsoe.eu,false,
2022-02-03 08:00:00,Portugal,Portugal,PT,231.95,316.91,44.03,38.8,entsoe.eu,false,
2022-02-03 09:00:00,Portugal,Portugal,PT,236.6,327.93,39.86,32.13,entsoe.eu,false,
2022-02-03 10:00:00,Portugal,Portugal,PT,237.18,329.27,39.68,31.78,entsoe.eu,false,
2022-02-03 11:00:00,Portugal,Portugal,PT,236.56,328.43,40.0,32.12,entsoe.eu,false,
2022-02-03 12:00:00,Portugal,Portugal,PT,237.06,326.25,41.87,34.84,entsoe.eu,false,
2022-02-03 13:00:00,Portugal,Portugal,PT,237.17,328.0,40.85,33.42,entsoe.eu,false,
2022-02-03 14:00:00,Portugal,Portugal,PT,238.7,330.66,39.93,31.51,entsoe.eu,false,
2022-02-03 15:00:00,Portugal,Portugal,PT,254.05,349.43,36.12,27.71,entsoe.eu,false,
2022-02-03 16:00:00,Portugal,Portugal,PT,251.57,340.39,40.15,33.85,entsoe.eu,false,
2022-02-03 17:00:00,Portugal,Portugal,PT,228.02,308.31,46.52,42.29,entsoe.eu,false,
2022-02-03 18:00:00,Portugal,Portugal,PT,211.23,283.36,52.35,49.14,entsoe.eu,false,
2022-02-03 19:00:00,Portugal,Portugal,PT,223.62,304.93,45.25,37.31,entsoe.eu,false,
2022-02-03 20:00:00,Portugal,Portugal,PT,237.36,320.36,43.59,35.01,entsoe.eu,false,
2022-02-03 21:00:00,Portugal,Portugal,PT,254.03,344.52,37.99,26.99,entsoe.eu,false,
2022-02-03 22:00:00,Portugal,Portugal,PT,257.17,350.91,36.54,24.92,entsoe.eu,false,
2022-02-03 23:00:00,Portugal,Portugal,PT,245.16,337.25,39.53,24.94,entsoe.eu,false,
2022-02-04 00:00:00,Portugal,Portugal,PT,231.2,320.25,43.87,28.65,entsoe.eu,false,
2022-02-04 01:00:00,Portugal,Portugal,PT,230.66,320.6,43.91,28.73,entsoe.eu,false,
2022-02-04 02:00:00,Portugal,Portugal,PT,218.19,304.46,47.41,31.59,entsoe.eu,false,
2022-02-04 03:00:00,Portugal,Portugal,PT,214.57,298.82,48.69,31.47,entsoe.eu,false,
2022-02-04 04:00:00,Portugal,Portugal,PT,206.5,289.47,50.21,34.97,entsoe.eu,false,
2022-02-04 05:00:00,Portugal,Portugal,PT,208.64,295.45,48.63,36.33,entsoe.eu,false,
2022-02-04 06:00:00,Portugal,Portugal,PT,210.99,306.35,45.33,41.11,entsoe.eu,false,
2022-02-04 07:00:00,Portugal,Portugal,PT,207.24,306.15,45.13,44.18,entsoe.eu,false,
2022-02-04 08:00:00,Portugal,Portugal,PT,202.53,292.96,48.3,42.26,entsoe.eu,false,
2022-02-04 09:00:00,Portugal,Portugal,PT,199.44,288.01,49.33,42.61,entsoe.eu,false,
2022-02-04 10:00:00,Portugal,Portugal,PT,193.71,276.87,51.78,42.39,entsoe.eu,false,
2022-02-04 11:00:00,Portugal,Portugal,PT,190.91,271.47,52.9,42.24,entsoe.eu,false,
